0 0.019615 0.019615 2 1 
0.0399856 0.018686 0.018686 1 1 
0.0499764 0.018276 0.018276 1 1 
0.0599679 0.017889 0.017889 1 1 
0.0699633 0.017612 0.017612 1 1 
0.0799627 0.017534 0.017534 1 1 
0.0899609 0.017703 0.017703 1 1 
0.0999517 0.01811 0.01811 1 1 
0.109932 0.018709 0.018709 1 1 
0.119902 0.01945 0.01945 1 1 
0.129863 0.020293 0.020293 1 1 
0.139817 0.021208 0.021208 1 1 
0.149765 0.022177 0.022177 1 1 
0.159709 0.023184 0.023184 1 1 
0.16965 0.024221 0.024221 1 1 
0.179588 0.025279 0.025279 1 1 
0.189524 0.026355 0.026355 1 1 
0.199459 0.027445 0.027445 1 1 
0.209392 0.028545 0.028545 1 1 
0.219324 0.029654 0.029654 1 1 
0.229255 0.03077 0.03077 1 1 
0.239185 0.031893 0.031893 1 1 
0.249115 0.03302 0.03302 1 1 
0.259044 0.034151 0.034151 1 1 
0.268973 0.035285 0.035285 1 1 
0.278901 0.036422 0.036422 1 1 
0.288829 0.037562 0.037562 1 1 
0.298757 0.038704 0.038704 1 1 
0.308685 0.039847 0.039847 1 1 
0.318612 0.040992 0.040992 1 1 
0.328539 0.042137 0.042137 1 1 
0.338467 0.043284 0.043284 1 1 
0.348394 0.044432 0.044432 1 1 
0.358321 0.04558 0.04558 1 1 
0.368248 0.046729 0.046729 1 1 
0.378174 0.047878 0.047878 1 1 
0.388101 0.049028 0.049028 1 1 
0.398028 0.050178 0.050178 1 1 
0.407955 0.051328 0.051328 1 1 
0.417882 0.052478 0.052478 1 1 
0.427808 0.053628 0.053628 1 1 
0.437735 0.054778 0.054778 1 1 
0.447662 0.055928 0.055928 1 1 
0.457588 0.057078 0.057078 1 1 
0.467515 0.058228 0.058228 1 1 
0.477442 0.059377 0.059377 1 1 
0.487369 0.060527 0.060527 1 1 
0.497296 0.061676 0.061676 1 1 
0.507222 0.062825 0.062825 1 1 
0.517149 0.063973 0.063973 1 1 
0.527076 0.065122 0.065122 1 1 
0.537003 0.066269 0.066269 1 1 
0.54693 0.067417 0.067417 1 1 
0.556857 0.068564 0.068564 1 1 
0.566784 0.069711 0.069711 1 1 
0.570751 0.07017 0.07017 2 1 
0.580679 0.071316 0.071316 2 1 
0.590606 0.072462 0.072462 2 1 
0.600533 0.073607 0.073607 2 1 
0.61046 0.074752 0.074752 2 1 
0.620388 0.075897 0.075897 2 1 
0.630315 0.077041 0.077041 2 1 
0.640243 0.078185 0.078185 2 1 
0.65017 0.079328 0.079328 2 1 
0.660098 0.080471 0.080471 2 1 
0.670025 0.081614 0.081614 2 1 
0.679953 0.082756 0.082756 2 1 
0.689881 0.083897 0.083897 2 1 
0.699808 0.085038 0.085038 2 1 
0.709736 0.086179 0.086179 2 1 
0.719664 0.087319 0.087319 2 1 
0.729592 0.088458 0.088458 2 1 
0.73952 0.089597 0.089597 2 1 
0.749448 0.090736 0.090736 2 1 
0.759376 0.091874 0.091874 2 1 
0.769304 0.093011 0.093011 2 1 
0.779233 0.094148 0.094148 2 1 
0.789161 0.095285 0.095285 2 1 
0.799089 0.096421 0.096421 2 1 
0.809018 0.097556 0.097556 2 1 
0.818946 0.098691 0.098691 2 1 
0.828875 0.099826 0.099826 2 1 
0.838803 0.10096 0.10096 2 1 
0.848732 0.102093 0.102093 2 1 
0.858661 0.103226 0.103226 2 1 
0.86859 0.104359 0.104359 2 1 
0.878518 0.105491 0.105491 2 1 
0.888447 0.106622 0.106622 2 1 
0.898376 0.107753 0.107753 2 1 
0.908305 0.108883 0.108883 2 1 
0.918234 0.110013 0.110013 2 1 
0.928164 0.111142 0.111142 2 1 
0.938093 0.112271 0.112271 2 1 
0.948022 0.113399 0.113399 2 1 
0.957951 0.114527 0.114527 2 1 
0.967881 0.115655 0.115655 2 1 
0.97781 0.116781 0.116781 2 1 
0.98774 0.117908 0.117908 2 1 
0.997669 0.119033 0.119033 2 1 
1.0076 0.120158 0.120158 2 1 
1.01753 0.121283 0.121283 2 1 
1.02746 0.122407 0.122407 2 1 
1.03739 0.123531 0.123531 2 1 
1.04732 0.124654 0.124654 2 1 
1.05725 0.125777 0.125777 2 1 
1.06718 0.126899 0.126899 2 1 
1.07711 0.12802 0.12802 2 1 
1.08704 0.129142 0.129142 2 1 
1.09697 0.130262 0.130262 2 1 
1.1069 0.131382 0.131382 2 1 
1.11683 0.132502 0.132502 2 1 
1.12676 0.133621 0.133621 2 1 
1.13669 0.134739 0.134739 2 1 
1.14662 0.135857 0.135857 2 1 
1.15655 0.136975 0.136975 2 1 
1.16648 0.138092 0.138092 2 1 
1.17641 0.139209 0.139209 2 1 
