0.0 0.5 0.0 1.0 0.5
0.05 0.46524517747638094 1.638159905446763e-08 0.9875054134821498 0.50045
0.1 0.4336899113473562 3.070562920065224e-08 0.9750325024249092 0.5008999999999999
0.15 0.4049489125827239 4.321638091020674e-08 0.9625958370954246 0.50135
0.2 0.37869569982890566 5.4129080878428885e-08 0.9502080101147988 0.5017999999999999
0.25 0.35465178023616334 6.36335799183631e-08 0.9378799297353573 0.50225
0.3 0.3325781353003823 7.189751840951332e-08 0.9256210610610582 0.5026999999999999
0.35 0.3122684584323051 7.906905600754636e-08 0.9134396259766094 0.50315
0.4 0.2935437377128569 8.527923511314232e-08 0.9013427700310015 0.5035999999999999
0.45 0.2762478816584333 9.064403442049139e-08 0.8893367026549848 0.50405
0.5 0.26024416098143704 9.526615864025178e-08 0.8774268156944541 0.5045
0.55 0.24541229409505996 9.923660245915547e-08 0.865617784184235 0.5049499999999999
0.6 0.2316460444479742 1.0263602041699788e-07 0.8539136524788775 0.5054
0.65 0.21885122778712024 1.055359292591778e-07 0.8423179082342988 0.5058499999999999
0.7 0.20694404999002936 1.0799976517154595e-07 0.8308335462499851 0.5063
0.75 0.19584971319195948 1.1008381491042712e-07 0.8194631238021494 0.5067499999999999
0.8 0.18550124098809823 1.1183803704380185e-07 0.8082088087988234 0.5072
0.85 0.17583848354593268 1.1330678719785548e-07 0.797072421849872 0.5076499999999999
0.9 0.1668072712645865 1.1452945926283585e-07 0.7860554731544966 0.5081
0.95 0.1583586917138485 1.1554105288085253e-07 0.7751591949554911 0.50855
1.0 0.15044846938032655 1.1637267615911394e-07 0.7643845701853644 0.5089999999999999
1.05 0.14303643154311899 1.1705199138028947e-07 0.7537323578283385 0.50945
1.1 0.13608604662297688 1.1760361048149286e-07 0.7432031154394626 0.5098999999999999
1.15 0.12956402376837312 1.1804944621613818e-07 0.7327972191939862 0.51035
1.2 0.12343996438963492 1.1840902417543371e-07 0.7225148817838262 0.5107999999999999
1.25 0.11768605792834509 1.186997602096596e-07 0.7123561684312124 0.51125
1.3 0.11227681543075002 1.1893720723813002e-07 0.7023210112505911 0.5116999999999999
1.35 0.10718883554082959 1.1913527495808451e-07 0.6924092221572011 0.51215
1.4 0.10240059838775745 1.1930642554607187e-07 0.6826205044932703 0.5126
1.45 0.09789228355042219 1.1946184808182565e-07 0.6729544635195924 0.5130499999999999
1.5 0.093645608867462 1.1961161410674826e-07 0.6634106159006062 0.5135
1.55 0.08964368734786612 1.197648164506568e-07 0.6539883982943968 0.5139499999999999
1.6 0.08587089984292544 1.1992969321609037e-07 0.6446871751448032 0.5144
1.65 0.08231278147983251 1.201137385947262e-07 0.6355062457606249 0.5148499999999999
1.7 0.0789559201423266 1.2032380200144703e-07 0.6264448507564633 0.5153
1.75 0.07578786552397206 1.2056617684505002e-07 0.6175021779207285 0.5157499999999999
1.8 0.0727970474826686 1.2084668010764815e-07 0.6086773675685698 0.5162
1.85 0.06997270259710463 1.2117072377505057e-07 0.5999695174307548 0.5166499999999999
1.9 0.0673048079722143 1.2154337904570123e-07 0.5913776871236857 0.5170999999999999
1.95 0.06478402146550026 1.2196943414427667e-07 0.5829009022406546 0.51755
2.0 0.06240162761279931 1.2245344647620464e-07 0.5745381581000065 0.5179999999999999
2.05 0.060149488623566595 1.2299978977977607e-07 0.5662884231819993 0.51845
2.1 0.05801999989440208 1.236126968619799e-07 0.5581506422827544 0.5188999999999999
2.15 0.056006049557317084 1.242962984416327e-07 0.5501237394107017 0.51935
2.2 0.05410098163778047 1.250546585678826e-07 0.5422066204482984 0.5197999999999999
2.25 0.05229856244826947 1.2589180703292188e-07 0.5343981755994774 0.52025
