0 0.3750644 0.06502904 0.1078738 3.369 
0.050000001 0.37506306 0.065029457 0.10787377 3.3692501 
0.1 0.37505984 0.06503053 0.10787369 3.3694999 
0.15000001 0.37505516 0.065032214 0.10787354 3.36975 
0.2 0.37504935 0.065034494 0.10787332 3.3699999 
0.25 0.37504268 0.06503734 0.10787304 3.37025 
0.30000001 0.37503538 0.06504073 0.10787267 3.3705001 
0.34999999 0.37502775 0.065044649 0.10787224 3.37075 
0.40000001 0.37501994 0.065049082 0.10787173 3.3710001 
0.44999999 0.37501216 0.065054014 0.10787115 3.3712499 
0.5 0.37500456 0.065059431 0.10787049 3.3715 
0.55000001 0.37499729 0.065065324 0.10786976 3.3717501 
0.60000002 0.37499046 0.06507168 0.10786896 3.372 
0.64999998 0.3749842 0.065078497 0.1078681 3.3722501 
0.69999999 0.37497863 0.065085761 0.10786717 3.3724999 
0.75 0.3749738 0.065093465 0.10786618 3.37275 
0.80000001 0.37496984 0.065101609 0.10786514 3.3729999 
0.85000002 0.3749668 0.065110177 0.10786404 3.37325 
0.89999998 0.37496474 0.06511917 0.1078629 3.3735001 
0.94999999 0.37496373 0.06512858 0.10786172 3.37375 
1 0.37496385 0.0651384 0.1078605 3.3740001 
1.05 0.3749651 0.065148629 0.10785925 3.3742499 
1.1 0.37496755 0.065159254 0.10785796 3.3745 
1.15 0.37497127 0.065170281 0.10785667 3.3747499 
1.2 0.37497625 0.065181695 0.10785535 3.375 
1.25 0.37498254 0.065193497 0.10785402 3.3752501 
1.3 0.37499017 0.065205678 0.1078527 3.3755 
1.35 0.37499917 0.065218233 0.10785137 3.3757501 
1.4 0.37500957 0.065231159 0.10785005 3.3759999 
1.45 0.3750214 0.065244451 0.10784875 3.37625 
1.5 0.37503466 0.065258101 0.10784746 3.3764999 
1.55 0.37504935 0.0652721 0.1078462 3.37675 
1.6 0.37506554 0.06528645 0.10784497 3.3770001 
1.65 0.37508321 0.065301135 0.10784379 3.37725 
1.7 0.37510237 0.065316156 0.10784264 3.3775001 
1.75 0.37512305 0.065331511 0.10784154 3.3777499 
1.8 0.37514523 0.06534718 0.10784051 3.378 
1.85 0.37516892 0.065363161 0.10783952 3.3782499 
1.9 0.37519416 0.065379456 0.10783862 3.3785 
1.95 0.37522092 0.065396048 0.10783778 3.3787501 
2 0.37524924 0.065412931 0.10783703 3.3789999 
2.05 0.37527904 0.065430097 0.10783636 3.37925 
2.0999999 0.37531042 0.065447539 0.10783578 3.3794999 
2.1500001 0.37534332 0.065465249 0.10783529 3.37975 
2.2 0.37537774 0.06548322 0.10783491 3.3800001 
2.25 0.37541369 0.065501444 0.10783464 3.38025 
2.3 0.37545115 0.065519907 0.10783449 3.3805001 
2.3499999 0.37549013 0.065538608 0.10783445 3.3807499 
2.4000001 0.3755306 0.065557532 0.10783454 3.381 
2.45 0.37557256 0.065576673 0.10783476 3.3812499 
2.5 0.37561604 0.065596022 0.10783511 3.3815 
2.55 0.37566096 0.065615565 0.1078356 3.3817501 
2.5999999 0.37570736 0.065635294 0.10783624 3.382 
2.6500001 0.37575519 0.065655202 0.10783702 3.3822501 
2.7 0.37580445 0.065675281 0.10783797 3.3824999 
2.75 0.37585512 0.065695517 0.10783907 3.38275 
2.8 0.37590718 0.065715902 0.10784034 3.3829999 
2.8499999 0.37596065 0.06573642 0.10784177 3.38325 
2.9000001 0.37601542 0.065757073 0.10784338 3.3835001 
2.95 0.37607157 0.065777838 0.10784516 3.38375 
3 0.37612903 0.065798707 0.10784712 3.3840001 
3.05 0.3761878 0.065819673 0.10784928 3.3842499 
3.0999999 0.37624782 0.065840729 0.10785162 3.3845 
3.1500001 0.37630907 0.065861851 0.10785415 3.3847499 
3.2 0.37637156 0.06588304 0.10785688 3.385 
3.25 0.37643525 0.065904275 0.1078598 3.3852501 
3.3 0.3765001 0.065925561 0.10786293 3.3855 
3.3499999 0.37656608 0.06594687 0.10786626 3.3857501 
3.4000001 0.37663317 0.065968201 0.10786981 3.3859999 
3.45 0.37670135 0.065989539 0.10787357 3.38625 
3.5 0.37677056 0.06601087 0.10787753 3.3864999 
3.55 0.3768408 0.066032194 0.10788172 3.38675 
3.5999999 0.37691203 0.066053487 0.10788612 3.3870001 
3.6500001 0.37698418 0.066074744 0.10789075 3.3872499 
3.7 0.37705728 0.066095948 0.1078956 3.3875 
3.75 0.37713125 0.0661171 0.10790066 3.3877499 
3.8 0.37720606 0.066138178 0.10790597 3.388 
3.8499999 0.3772817 0.066159181 0.10791149 3.3882501 
3.9000001 0.37735811 0.066180088 0.10791725 3.3885 
3.95 0.37743524 0.06620089 0.10792323 3.3887501 
4 0.37751308 0.06622158 0.10792945 3.3889999 
4.0500002 0.37759158 0.066242144 0.1079359 3.38925 
4.0999999 0.37767071 0.066262573 0.10794258 3.3894999 
4.1500001 0.37775043 0.066282853 0.1079495 3.38975 
4.1999998 0.37783065 0.066302978 0.10795665 3.3900001 
4.25 0.37791142 0.066322938 0.10796402 3.39025 
4.3000002 0.37799263 0.066342719 0.10797165 3.3905001 
4.3499999 0.37807426 0.066362314 0.10797949 3.3907499 
4.4000001 0.37815627 0.066381708 0.10798758 3.391 
4.4499998 0.37823865 0.0664009 0.10799588 3.3912499 
4.5 0.37832129 0.06641987 0.10800443 3.3915 
4.5500002 0.37840417 0.066438608 0.10801321 3.3917501 
4.5999999 0.37848729 0.066457115 0.10802221 3.392 
4.6500001 0.37857056 0.066475376 0.10803144 3.3922501 
4.6999998 0.37865397 0.066493385 0.10804091 3.3924999 
4.75 0.37873745 0.066511124 0.10805059 3.39275 
4.8000002 0.37882096 0.066528596 0.1080605 3.3929999 
4.8499999 0.37890449 0.066545784 0.10807063 3.39325 
4.9000001 0.37898794 0.066562682 0.10808098 3.3935001 
4.9499998 0.3790713 0.066579282 0.10809154 3.39375 
5 0.37915453 0.066595577 0.10810232 3.3940001 
5.0500002 0.37923759 0.066611551 0.10811332 3.3942499 
5.0999999 0.37932041 0.066627212 0.10812452 3.3945 
5.1500001 0.379403 0.066642545 0.10813592 3.3947501 
5.1999998 0.37948525 0.066657543 0.10814753 3.395 
5.25 0.37956715 0.066672191 0.10815934 3.3952501 
5.3000002 0.37964866 0.066686496 0.10817135 3.3954999 
5.3499999 0.37972972 0.066700451 0.10818355 3.39575 
5.4000001 0.3798103 0.066714041 0.10819594 3.3959999 
5.4499998 0.37989038 0.066727266 0.10820851 3.39625 
5.5 0.37996989 0.066740118 0.10822126 3.3965001 
5.5500002 0.38004878 0.06675259 0.1082342 3.39675 
5.5999999 0.38012704 0.066764683 0.1082473 3.3970001 
5.6500001 0.38020462 0.066776387 0.10826057 3.3972499 
5.6999998 0.38028148 0.066787705 0.10827401 3.3975 
5.75 0.38035756 0.066798627 0.1082876 3.3977499 
5.8000002 0.38043284 0.066809148 0.10830135 3.398 
5.8499999 0.38050729 0.066819273 0.10831525 3.3982501 
5.9000001 0.38058084 0.066828988 0.1083293 3.3985 
5.9499998 0.3806535 0.066838294 0.10834347 3.3987501 
6 0.38072518 0.066847198 0.10835779 3.3989999 
6.0500002 0.3807959 0.066855684 0.10837223 3.39925 
6.0999999 0.38086557 0.066863753 0.10838681 3.3994999 
6.1500001 0.38093421 0.066871412 0.10840149 3.39975 
6.1999998 0.38100174 0.066878654 0.10841629 3.4000001 
6.25 0.38106817 0.066885479 0.10843119 3.40025 
6.3000002 0.38113344 0.066891886 0.1084462 3.4005001 
6.3499999 0.38119751 0.066897869 0.10846129 3.4007499 
6.4000001 0.3812604 0.066903442 0.10847647 3.401 
6.4499998 0.381322 0.066908598 0.10849175 3.4012499 
6.5 0.38138235 0.066913329 0.10850709 3.4015 
6.5500002 0.38144141 0.06691765 0.1085225 3.4017501 
6.5999999 0.38149914 0.066921555 0.10853798 3.402 
6.6500001 0.3815555 0.066925049 0.10855351 3.4022501 
6.6999998 0.38161051 0.066928133 0.1085691 3.4024999 
6.75 0.3816641 0.066930808 0.10858473 3.40275 
6.8000002 0.38171628 0.066933081 0.1086004 3.4030001 
6.8499999 0.38176703 0.066934951 0.1086161 3.40325 
6.9000001 0.3818163 0.066936418 0.10863183 3.4035001 
6.9499998 0.3818641 0.066937491 0.10864757 3.4037499 
7 0.38191038 0.066938169 0.10866332 3.404 
7.0500002 0.38195518 0.066938467 0.10867909 3.4042499 
7.0999999 0.38199842 0.066938378 0.10869484 3.4045 
7.1500001 0.38204014 0.066937916 0.10871059 3.4047501 
7.1999998 0.38208029 0.066937074 0.10872633 3.405 
7.25 0.38211888 0.066935867 0.10874204 3.4052501 
7.3000002 0.38215587 0.066934302 0.10875773 3.4054999 
7.3499999 0.3821913 0.06693238 0.10877339 3.40575 
7.4000001 0.3822251 0.066930115 0.108789 3.4059999 
7.4499998 0.38225731 0.0669275 0.10880457 3.40625 
7.5 0.38228792 0.06692455 0.10882008 3.4065001 
7.5500002 0.38231689 0.066921271 0.10883553 3.40675 
7.5999999 0.38234425 0.066917673 0.10885092 3.4070001 
7.6500001 0.38237 0.066913761 0.10886624 3.4072499 
7.6999998 0.38239411 0.066909544 0.10888147 3.4075 
7.75 0.38241661 0.066905029 0.10889662 3.4077499 
7.8000002 0.3824375 0.066900223 0.10891168 3.408 
7.8499999 0.38245675 0.066895135 0.10892663 3.4082501 
7.9000001 0.38247442 0.066889778 0.10894149 3.4085 
7.9499998 0.38249046 0.06688416 0.10895624 3.4087501 
8 0.38250491 0.066878282 0.10897087 3.4089999 
8.0500002 0.38251776 0.066872165 0.10898538 3.40925 
8.1000004 0.38252902 0.066865809 0.10899976 3.4094999 
8.1499996 0.38253871 0.06685923 0.109014 3.40975 
8.1999998 0.38254684 0.066852435 0.10902812 3.4100001 
8.25 0.38255343 0.066845439 0.10904209 3.4102499 
8.3000002 0.38255847 0.066838242 0.10905591 3.4105 
8.3500004 0.38256201 0.066830859 0.10906957 3.4107499 
8.3999996 0.38256404 0.066823311 0.10908307 3.411 
8.4499998 0.38256457 0.066815592 0.10909642 3.4112501 
8.5 0.38256365 0.066807717 0.10910959 3.4115 
8.5500002 0.3825613 0.066799708 0.10912258 3.4117501 
8.6000004 0.38255748 0.066791564 0.1091354 3.4119999 
8.6499996 0.3825523 0.066783302 0.10914804 3.41225 
8.6999998 0.38254571 0.066774935 0.10916049 3.4124999 
8.75 0.38253778 0.066766463 0.10917275 3.41275 
8.8000002 0.38252851 0.06675791 0.10918481 3.4130001 
8.8500004 0.38251793 0.066749282 0.10919667 3.41325 
8.8999996 0.38250607 0.066740595 0.10920833 3.4135001 
8.9499998 0.38249299 0.066731855 0.10921979 3.4137499 
9 0.38247865 0.066723071 0.10923103 3.414 
9.0500002 0.38246316 0.066714264 0.10924206 3.4142499 
9.1000004 0.3824465 0.066705436 0.10925288 3.4145 
9.1499996 0.38242868 0.066696607 0.10926347 3.4147501 
9.1999998 0.38240981 0.066687778 0.10927384 3.415 
9.25 0.38238984 0.066678971 0.109284 3.4152501 
9.3000002 0.38236889 0.066670194 0.10929392 3.4154999 
9.3500004 0.38234693 0.066661462 0.10930361 3.41575 
9.3999996 0.38232401 0.066652782 0.10931307 3.4159999 
9.4499998 0.38230017 0.066644162 0.1093223 3.41625 
9.5 0.38227546 0.066635616 0.10933129 3.4165001 
9.5500002 0.38224989 0.066627167 0.10934005 3.41675 
