0 1.574 0.77700001 0.38699999 16.309999 
0.050000001 1.573943 0.77701974 0.38700151 16.30975 
0.1 1.5739061 0.77703702 0.38700292 16.3095 
0.15000001 1.5738851 0.77705222 0.38700426 16.30925 
0.2 1.5738764 0.77706558 0.3870056 16.309 
0.25 1.5738773 0.77707726 0.38700697 16.30875 
0.30000001 1.5738858 0.77708739 0.3870084 16.3085 
0.34999999 1.5739001 0.77709615 0.38700995 16.30825 
0.40000001 1.5739189 0.77710354 0.38701162 16.308001 
0.44999999 1.5739411 0.77710968 0.38701338 16.307751 
0.5 1.5739659 0.77711463 0.38701531 16.307501 
0.55000001 1.5739926 0.77711833 0.38701737 16.307249 
0.60000002 1.5740206 0.77712095 0.38701957 16.306999 
0.64999998 1.5740497 0.77712238 0.38702196 16.306749 
0.69999999 1.5740794 0.77712268 0.38702446 16.306499 
0.75 1.5741094 0.7771219 0.38702714 16.30625 
0.80000001 1.5741395 0.77711999 0.38702998 16.306 
0.85000002 1.5741696 0.77711695 0.38703299 16.30575 
0.89999998 1.5741996 0.77711284 0.38703611 16.3055 
0.94999999 1.5742292 0.7771076 0.38703942 16.30525 
1 1.5742584 0.77710128 0.38704288 16.305 
1.05 1.5742872 0.77709383 0.38704646 16.30475 
1.1 1.5743153 0.77708524 0.38705021 16.304501 
1.15 1.5743428 0.77707553 0.38705412 16.304251 
1.2 1.5743698 0.77706468 0.38705814 16.304001 
1.25 1.574396 0.77705276 0.38706231 16.303749 
1.3 1.5744214 0.77703965 0.3870666 16.303499 
1.35 1.5744461 0.7770254 0.38707101 16.303249 
1.4 1.5744699 0.77701008 0.38707557 16.302999 
1.45 1.5744931 0.77699357 0.38708025 16.30275 
1.5 1.5745151 0.77697593 0.38708505 16.3025 
1.55 1.5745364 0.77695709 0.38708997 16.30225 
1.6 1.5745567 0.77693719 0.38709497 16.302 
1.65 1.5745761 0.77691609 0.38710013 16.30175 
1.7 1.5745946 0.77689385 0.38710535 16.3015 
1.75 1.574612 0.77687043 0.38711068 16.30125 
1.8 1.5746285 0.77684593 0.3871161 16.301001 
1.85 1.574644 0.77682024 0.38712165 16.300751 
1.9 1.5746584 0.77679342 0.38712725 16.300501 
1.95 1.5746717 0.77676541 0.38713294 16.300249 
2 1.574684 0.77673632 0.38713869 16.299999 
2.05 1.5746952 0.77670604 0.38714454 16.299749 
2.0999999 1.5747054 0.77667469 0.38715044 16.2995 
2.1500001 1.5747143 0.77664214 0.38715643 16.29925 
2.2 1.5747222 0.77660847 0.38716245 16.299 
2.25 1.5747288 0.77657372 0.38716856 16.29875 
2.3 1.5747344 0.77653784 0.3871747 16.2985 
2.3499999 1.5747389 0.77650082 0.38718086 16.29825 
2.4000001 1.5747421 0.77646267 0.38718709 16.298 
2.45 1.5747441 0.77642351 0.38719338 16.29775 
2.5 1.5747449 0.77638316 0.38719967 16.297501 
2.55 1.5747446 0.7763418 0.38720602 16.297251 
